Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Matthew Dellavedova,,,PG,3500,CLE,DET,1.0,108.0,16.0,8.0,102,110,5%,2,3,3,6,10,13,7.1,8.7,3.9,13.5,17.5,12.5,3.6,19.2,19.9,5.7
Bruno Caboclo,,,SF,3500,MEM,MIN,1.0,116.0,,,105,107,7%,1,1,3,2,3,9,2.8,9.0,-0.8,18.8,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Bell,,,PF,3500,MIN,@MEM,1.0,112.0,,,106,110,1%,3,2,2,3,6,9,3.2,8.6,1.5,15.7,0.0,0.0,0.0,0.0,0.0,0.0
Justin Anderson,,,SG,3500,BKN,OKC,0.0,109.0,,,100,105,-9%,1,1,1,2,2,2,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Yogi Ferrell,,,PG,3500,SAC,@PHO,0.0,110.0,19.0,12.0,105,109,3%,3,3,4,6,9,13,3.7,9.5,3.2,15.9,0.0,0.0,0.0,0.0,0.0,0.0
Jake Layman,,O,SF,3500,MIN,@MEM,1.0,112.0,17.0,10.0,106,110,7%,11,10,10,32,31,27,23.2,19.0,12.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Anderson,,,SG,3500,MEM,MIN,1.0,116.0,15.0,13.0,105,107,7%,2,3,5,10,13,18,11.4,15.9,7.6,24.3,11.5,10.4,3.0,13.8,8.2,2.3
Damyean Dotson,,,SG,3500,NYK,@LAL,1.0,105.0,16.0,11.0,103,102,0%,4,6,6,20,20,17,12.4,11.4,4.2,18.7,16.0,11.1,3.2,5.4,2.0,0.6
Dario Saric,,,PF,3500,PHO,SAC,1.0,117.0,17.0,13.0,100,108,-13%,4,6,9,16,18,27,12.5,23.7,12.0,35.4,0.0,0.0,0.0,18.0,9.3,2.7
Troy Daniels,,,SG,3500,LAL,NYK,1.0,117.0,15.0,8.0,101,110,-2%,1,2,4,7,8,13,2.5,6.8,1.5,12.2,0.0,0.0,0.0,5.9,4.5,1.3
Treveon Graham,,,SG,3500,MIN,@MEM,1.0,112.0,13.0,6.0,106,110,7%,5,5,6,32,23,22,11.7,12.4,5.4,19.5,0.0,0.0,0.0,0.0,0.0,0.0
Noah Vonleh,,,PF,3500,MIN,@MEM,1.0,112.0,14.0,15.0,106,110,1%,4,3,3,16,16,13,15.7,12.2,5.0,19.4,0.0,0.0,0.0,13.9,14.2,4.1
Justin Patton,,,C,3500,OKC,@BKN,0.0,108.0,,,105,106,7%,2,2,2,5,5,5,1.7,1.7,1.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Rabb,,O,PF,3500,NYK,@LAL,1.0,105.0,,,103,102,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elie Okobo,,,SG,3500,PHO,SAC,1.0,117.0,19.0,16.0,100,108,-5%,3,2,4,12,10,11,9.5,10.8,1.5,20.1,12.5,11.0,3.1,12.8,6.7,1.9
Kevin Hervey,,O,SF,3500,OKC,@BKN,0.0,108.0,,,105,106,-1%,2,2,2,4,4,4,1.9,1.9,-0.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Hill,,,SF,3500,MEM,MIN,1.0,116.0,14.0,10.0,105,107,7%,5,4,5,17,18,19,9.6,14.4,7.6,21.3,14.0,10.2,2.9,18.7,20.9,6.0
Andre Roberson,,O,SG,3500,OKC,@BKN,0.0,108.0,,,105,106,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keita Bates-Diop,,,SF,3500,MIN,@MEM,1.0,112.0,15.0,12.0,106,110,7%,6,7,6,17,19,18,15.6,13.3,3.6,23.0,13.0,10.0,2.9,16.8,15.0,4.3
Gary Trent,,,SG,3500,POR,@TOR,1.0,110.0,14.0,9.0,103,101,-1%,7,6,4,19,16,12,8.2,7.1,0.9,13.2,15.5,9.6,2.7,12.5,8.5,2.4
DeMarcus Cousins,,O,C,3500,LAL,NYK,1.0,117.0,,,101,110,-6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodions Kurucs,,,PF,3500,BKN,OKC,0.0,109.0,16.0,6.0,100,105,-11%,5,5,3,15,15,11,11.5,7.6,2.0,13.3,19.5,13.9,4.0,19.2,12.4,3.5
Dzanan Musa,,,SF,3500,BKN,OKC,0.0,109.0,19.0,7.0,100,105,-9%,3,3,4,8,8,13,6.7,8.8,1.7,15.9,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,,,PG,3500,PHO,SAC,1.0,117.0,14.0,9.0,100,108,-5%,1,1,3,6,10,14,7.7,10.7,2.6,18.7,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Knox,1.0,,SF,3500,NYK,@LAL,1.0,105.0,,,103,102,-2%,4,5,7,15,18,20,11.2,15.4,7.5,23.2,20.5,14.9,4.3,19.3,9.5,2.7
Quinn Cook,,,PG,3500,LAL,NYK,1.0,117.0,19.0,8.0,101,110,2%,3,3,5,9,9,13,2.2,8.2,-0.3,16.7,0.0,0.0,0.0,4.5,4.5,1.3
Josh Jackson,,O,SF,3500,MEM,MIN,1.0,116.0,,,105,107,7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
